_name,planet_status,mass,radius,orbital_period,semi_major_axis,eccentricity,IST
WASP-58 b,Confirmed,0.89,1.37,5.01718,0.0561,0.0,0.12307287298371805
WASP-127 b,Confirmed,0.18,1.37,4.178062,0.052,,0.12307287298371805
XO-7 b,Confirmed,0.709,1.373,2.8641424,0.04421,0.038,0.12282047326325729
WASP-136 b,Confirmed,1.51,1.38,5.215357,0.0661,,0.12223554738237619
HD 209458 b,Confirmed,0.69,1.38,3.52472,0.04747,0.0082,0.12223554738237619
WASP-159 b,Confirmed,0.55,1.38,3.840401,0.0538,0.0,0.12223554738237619
HATS-3 b,Confirmed,1.071,1.381,3.547851,0.0485,,0.12215244103760048
HATS-52 b,Confirmed,2.24,1.382,1.3665436,0.02498,0.246,0.12206944762187255
HATS-70 b,Confirmed,12.9,1.384,1.8882378,0.03632,0.18,0.12190379865808754
WASP-4 b,Confirmed,1.1974,1.3846,1.338231602,0.02312,0.0053,0.12185419160006106
WASP-87 A b,Confirmed,2.21,1.385,1.682795,0.02946,0.0,0.12182114265185284
WASP-66 b,Confirmed,2.32,1.39,4.086052,0.0546,0.0,0.12140953826943757
WASP-62 b,Confirmed,0.57,1.39,4.411953,0.0567,0.0,0.12140953826943757
HD 38677 d,Confirmed,,1.393,2.882,0.0422,0.07,0.12116390802276389
WASP-19 b,Confirmed,1.114,1.395,0.78884,0.01616,0.0046,0.12100070594560286
TOI-1333 b,Confirmed,2.37,1.396,4.720219,0.0626,0.073,0.12091926966519484
KELT-10 b,Confirmed,0.679,1.399,4.166285,0.0525,,0.12067561720075726
WASP-67 b,Confirmed,0.42,1.4,4.61442,0.0517,0.0,0.12059461777058911
HATS-42 b,Confirmed,1.88,1.4,2.292102,0.03689,0.229,0.12059461777058911
WASP-119 b,Confirmed,1.23,1.4,2.49979,0.0363,0.058,0.12059461777058911
HAT-P-9 b,Confirmed,0.67,1.4,3.922814,0.053,0.0,0.12059461777058911
WASP-54 b,Confirmed,0.6,1.4,3.7,,,0.12059461777058911
WASP-113 b,Confirmed,0.475,1.409,4.54216874538,0.05885,0.0,0.119870486649157
Kepler-488 b,Confirmed,,1.409,3.12082923,,,0.119870486649157
HATS-51 b,Confirmed,0.768,1.41,3.3488702,0.04639,0.33,0.11979056408884314
WASP-101 b,Confirmed,0.5,1.41,3.585722,0.0506,0.0,0.11979056408884314
HAT-P-49 b,Confirmed,1.73,1.413,2.691548,0.0438,0.0,0.11955143458311979
HAT-P-57 b,Confirmed,1.85,1.413,2.465295,0.0406,0.0,0.11955143458311979
KELT-16 b,Confirmed,2.75,1.415,0.9689951,0.02044,,0.11939254460490056
Kepler-8 b,Confirmed,0.59,1.416,3.5224991,0.0474,0.0,0.11931325789030134
HAT-P-45 b,Confirmed,0.892,1.426,3.128992,0.0452,0.049,0.11852614437224251
Kepler-5 b,Confirmed,2.111,1.426,3.5484657,0.0538,0.0,0.11852614437224251
K2-107 b,Confirmed,0.84,1.426,3.313959,0.0475,,0.11852614437224251
WASP-15 b,Confirmed,0.542,1.428,3.7520656,0.0499,0.0,0.11836996625387075
WASP-81 b,Confirmed,0.729,1.429,2.7164762,0.03908,0.0,0.11829203143625755
WASP-63 b,Confirmed,0.38,1.43,4.37809,0.0574,0.0,0.1182141991757304
HATS-34 b,Confirmed,0.941,1.43,2.1061607,0.03166,0.0,0.1182141991757304
CoRoT-11 b,Confirmed,2.33,1.43,2.994325,0.04351,0.0,0.1182141991757304
HAT-P-7 b,Confirmed,1.741,1.431,2.204735471,0.0379,0.0,0.11813646926998511
WASP-174 b,Confirmed,0.33,1.437,4.2337005,0.05503,0.0,0.11767222802365918
HD 2685 b,Confirmed,1.18,1.44,4.12692,0.0568,0.0,0.1174414729650538
CoRoT-12 b,Confirmed,0.917,1.44,2.828042,0.04016,0.07,0.1174414729650538
2M 0219-39 b,Confirmed,13.9,1.44,,156.0,,0.1174414729650538
WASP-118 b,Confirmed,0.514,1.44,4.0460435,0.05453,0.0,0.1174414729650538
WASP-140 b,Confirmed,2.44,1.44,2.2359835,0.0323,0.047,0.1174414729650538
WASP-111 b,Confirmed,1.85,1.442,2.310965,0.03914,0.0,0.11728813839210228
WASP-109 b,Confirmed,0.91,1.443,3.3190233,0.0463,0.0,0.11721162115580952
KELT-15 b,Confirmed,0.92,1.443,3.329441,0.04613,,0.11721162115580952
Kepler-433 b,Confirmed,2.82,1.45,5.33408384,0.0679,0.119,0.11667878324863445
WASP-3 b,Confirmed,2.06,1.454,1.8468372,0.0313,0.0,0.11637647389357997
WASP-20 A b,Confirmed,0.313,1.459,4.8996285,0.06003,0.0,0.11600078303393502
CoRoT-31 b,Confirmed,0.84,1.46,4.62941,0.0586,0.02,0.11592593575080257
WASP-92 b,Confirmed,0.805,1.461,2.1746742,0.0348,0.0,0.11585118499294034
HATS-35 b,Confirmed,1.222,1.464,1.8209933,0.03199,0.0,0.1156275100073525
CoRoT-2 b,Confirmed,3.31,1.465,1.7429964,0.0281,0.0,0.11555314348934576
OGLE-TR-182 b,Confirmed,1.06,1.47,3.9791,0.051,0.0,0.11518274117784943
WASP-183 b,Confirmed,0.502,1.47,4.1117771,0.04632,,0.11518274117784943
GPX-1 b,Confirmed,19.7,1.47,1.744579,0.0338,0.0,0.11518274117784943
HD 38677 e,Confirmed,,1.471,5.516,0.0651,0.07,0.11510894548835915
Kepler-718 b,Confirmed,,1.477,2.0523499,,,0.11466814949403137
HATS-65 b,Confirmed,0.793,1.479,3.1051602,0.04511,0.006,0.11452196675097237
NGTS-3A b,Confirmed,2.38,1.48,1.6753728,0.023,0.0,0.11444901505934924
HATS-24 b,Confirmed,2.44,1.487,1.3484954,0.02547,0.24,0.113940944040826
TOI-163 b,Confirmed,1.22,1.489,4.231306,0.058,0.0,0.11379660838260308
CoRoT-1 b,Confirmed,1.03,1.49,1.5089557,0.0254,0.0,0.11372457759550747
WTS-1 b,Confirmed,4.01,1.49,3.352059,0.047,0.1,0.11372457759550747
Kepler-854 b,Confirmed,,1.492,2.14463285,,,0.11358078923899817
MASCARA-1 b,Confirmed,3.7,1.5,2.14878,0.043,0.0,0.11300925351027014
TOI-1130 c,Confirmed,0.974,1.5,8.350381,0.07098,0.047,0.11300925351027014
HATS-27 b,Confirmed,0.53,1.5,4.637038,0.0611,0.29,0.11300925351027014
WASP-71 b,Confirmed,2.258,1.5,2.9036747,0.04631,0.0,0.11300925351027014
HATS-66 b,Confirmed,5.5,1.5,3.141439,0.04709,0.008,0.11300925351027014
WASP-168 b,Confirmed,0.42,1.5,4.153658,0.0519,0.0,0.11300925351027014
HIP 65426 b,Confirmed,9.9,1.5,,110.0,,0.11300925351027014
HAT-P-8 b,Confirmed,1.34,1.5,3.0763402,0.0449,0.0,0.11300925351027014
WASP-176 b,Confirmed,0.855,1.505,3.899052,0.0535,0.0,0.11265495541291948
WASP-167 b,Confirmed,8.0,1.51,2.0219591,0.0365,,0.11230287190994259
HAT-P-56 b,Confirmed,2.31,1.51,2.79083,0.0423,0.246,0.11230287190994259
KOI-13 b,Confirmed,9.28,1.512,1.763588,0.03641,0.00064,0.11216265394984981
WASP-1 b,Confirmed,0.947,1.514,2.5199448,0.03958,0.0,0.11202278569690849
WASP-120 b,Confirmed,5.06,1.515,3.6112706,0.0522,0.059,0.11195298230204076
Kepler-840 b,Confirmed,,1.523,2.49577962,,,0.11139767130248657
KELT-17 b,Confirmed,1.31,1.525,3.0801716,0.04881,,0.11125970325609158
WASP-103 b,Confirmed,1.49,1.528,0.925542,0.01985,,0.11105339078304699
HD 85628 A b,Confirmed,3.1,1.53,2.82406,0.047,0.0,0.11091627368939994
WASP-142 b,Confirmed,0.84,1.53,2.052868,0.0347,0.0,0.11091627368939994
KELT-7 b,Confirmed,1.29,1.533,2.7347749,0.04415,,0.11071123174214126
Qatar-10 b,Confirmed,0.736,1.534,1.645321,0.0286,0.0,0.11064305278685227
NGTS-2 b,Confirmed,0.67,1.536,4.5111204,0.0584,0.0,0.11050694648499004
WASP-31 b,Confirmed,0.478,1.537,3.405909,0.04657,0.0,0.11043901882909335
WASP-153 b,Confirmed,0.39,1.55,3.332609,0.048,0.0,0.10956349838355661
K2-260 b,Confirmed,1.42,1.552,2.6266657,0.0404,0.0,0.10943003352565339
Qatar-4 b,Confirmed,5.85,1.552,1.8053949,0.02861,,0.10943003352565339
TOI-1266 c,Confirmed,6.4,1.56,18.80151,0.1058,0.04,0.10889940993341907
EPIC 205084841 b,Confirmed,0.3883,1.561,11.310099,0.104,,0.10883344359066482
HD 202772 A b,Confirmed,1.008,1.562,3.30896,0.0519,0.047,0.10876755711838915
2M1510A b,Confirmed,39.3,1.57,20.902,0.063,0.31,0.10824332335436071
2M1510A a,Confirmed,40.0,1.57,20.902,0.063,0.31,0.10824332335436071
KELT-18 b,Confirmed,1.18,1.57,2.8717518,0.0455,0.0,0.10824332335436071
HATS-39 b,Confirmed,0.63,1.57,4.5776348,0.06,0.275,0.10824332335436071
WASP-172 b,Confirmed,0.47,1.57,5.477433,0.0694,0.0,0.10824332335436071
HAT-P-39 b,Confirmed,0.599,1.571,3.54387,0.0509,,0.10817814923458957
WASP-177 b,Confirmed,0.508,1.58,3.071722,0.03957,,0.1075950948858112
HATS-40 b,Confirmed,1.59,1.58,3.2642736,0.04997,0.312,0.1075950948858112
KELT-21 b,Confirmed,3.91,1.586,3.6127647,0.05224,,0.10720987117803782
HAT-P-66 b,Confirmed,0.783,1.59,2.972086,0.04363,0.0,0.10695458419041126
WASP-93 b,Confirmed,1.47,1.597,2.7325321,0.04211,,0.10651074527639881
WASP-33 b,Confirmed,2.8,1.603,1.21986967,0.02558,0.0,0.10613323343467507
K2-52 b,Confirmed,0.4046,1.606,3.535055,0.054,,0.10594547926538445
HATS-11 b,Confirmed,0.85,1.609,3.619188,0.0507,0.34,0.10575838821311112
OGLE2-TR-L9 b,Confirmed,4.34,1.614,2.4855335,0.0308,,0.10544803387246116
WASP-189 b,Confirmed,1.99,1.619,2.724033,0.05053,0.0,0.10513949570902681
Kepler-7 b,Confirmed,0.441,1.622,4.8854892,0.06067,0.1,0.1049552379556723
WASP-90 b,Confirmed,0.63,1.63,3.916243,0.0562,0.0,0.1044670266323039
HAT-P-60 b,Confirmed,0.574,1.631,4.7947813,0.06277,0.25,0.10440631938659062
WASP-187 b,Confirmed,0.8,1.64,5.147878,0.0653,0.0,0.10386311266063264
HATS-31 b,Confirmed,0.88,1.64,3.37796,0.0478,0.233,0.10386311266063264
KELT-25 b,Confirmed,21.0,1.642,4.401131,0.0681,,0.10374316677932793
K2-237 b,Confirmed,1.236,1.642,2.1805577,0.0353,0.0,0.10374316677932793
beta Pic b,Confirmed,9.8,1.65,7707.0,9.2,0.029,0.10326614089549502
Kepler-447 b,Confirmed,1.37,1.65,7.79430132,0.0769,0.123,0.10326614089549502
HATS-19 b,Confirmed,0.427,1.66,4.569673,0.0589,0.3,0.10267599231627245
WASP-82 b,Confirmed,1.24,1.67,2.705782,0.0447,0.0,0.10209255060761735
WASP-48 b,Confirmed,0.98,1.67,2.143634,0.03444,0.0,0.10209255060761735
HATS-64 b,Confirmed,0.93,1.674,4.908896,0.0656,0.001,0.10186102629551075
HAT-P-69 b,Confirmed,3.58,1.676,4.7869491,0.06555,0.0,0.10174565747958053
HAT-P-41 b,Confirmed,0.8,1.685,2.694047,0.0426,,0.10122971543831982
HATS-56 b,Confirmed,0.602,1.688,4.324799,0.06043,0.019,0.10105889559148917
WASP-100 b,Confirmed,2.03,1.69,2.849375,0.0457,0.0,0.10094533561098562
HATS-67 b,Confirmed,1.477,1.694,1.6091789,0.03036,0.014,0.100718979577897
WASP-88 b,Confirmed,0.56,1.7,4.954,0.06431,0.0,0.10038134254360376
1RXS 1609 b,Confirmed,14.0,1.7,,330.0,,0.10038134254360376
WASP-78 b,Confirmed,0.89,1.7,2.17517656,0.0415,0.0,0.10038134254360376
Qatar-7 b,Confirmed,1.88,1.7,2.032046,0.0352,0.0,0.10038134254360376
WASP-79 b,Confirmed,0.9,1.7,3.6623817,0.0539,0.0,0.10038134254360376
HAT-P-64 b,Confirmed,0.58,1.703,4.007232,0.05387,,0.10021337149341358
TrES-4 b,Confirmed,0.917,1.706,3.5539268,0.05084,0.0,0.10004596164593471
KELT-4 A b,Confirmed,0.884,1.706,2.9895933,0.04321,0.03,0.10004596164593471
WASP-94 A b,Confirmed,0.452,1.72,3.9501907,0.055,0.0,0.0992720540376395
OGLE-TR-10 b,Confirmed,0.68,1.72,3.10129,0.04162,0.0,0.0992720540376395
HAT-P-40 b,Confirmed,0.615,1.73,4.457243,0.0608,,0.09872655311174405
HATS-26 b,Confirmed,0.65,1.75,3.3023881,0.04735,0.122,0.09765334094904843
Kepler-12 b,Confirmed,0.432,1.754,4.4379629,0.0553,0.01,0.09744149238049649
HIP 77900 b,Confirmed,34.0,1.76,,3200.0,,0.09712543737391377
TOI-640 b,Confirmed,0.88,1.771,5.0037775,0.06608,0.05,0.0965512967284975
HAT-P-32 b,Confirmed,0.86,1.789,2.150008,0.0343,0.0072,0.09562629518802945
KELT-12 b,Confirmed,0.95,1.79,5.0316144,0.0617,0.0,0.09557542561637766
WASP-122 b,Confirmed,1.401,1.792,1.7100567,0.03107,0.0,0.09547384866464137
GQ Lup b,Confirmed,0.013,1.8,,32.0,,0.09506969082451944
HAT-P-33 b,Confirmed,0.763,1.827,3.474474,0.0503,0.148,0.09373056437718275
HIP 78530 b,Confirmed,28.0,1.83,,710.0,,0.09358409762434072
WASP-76 b,Confirmed,0.92,1.83,1.809886,0.033,0.0,0.09358409762434072
MASCARA-2 b/KELT-20 b,Confirmed,3.518,1.83,3.4741085,0.0542,,0.09358409762434072
KOI-368 b,Confirmed,,1.83,110.3216,0.581,,0.09358409762434072
HD 195689 b,Confirmed,2.88,1.84,1.4811235,0.03368,,0.0930991639449893
HATS-23 b,Confirmed,1.47,1.86,2.1605156,0.03397,0.114,0.0921442189011833
KELT-8 b,Confirmed,0.874,1.86,3.24406,0.04571,0.035,0.0921442189011833
WASP-121 b,Confirmed,1.184,1.865,1.2749255,0.02544,0.02,0.09190853579453284
HAT-P-70 b,Confirmed,6.78,1.87,2.74432452,0.04739,0.0,0.09167405525522776
HAT-P-65 b,Confirmed,0.527,1.89,2.6054552,0.03951,0.3,0.09074797654891031
51 Peg b,Confirmed,0.47,1.9,4.2308,0.052,0.0069,0.09029191827465854
WASP-12 b,Confirmed,1.47,1.9,1.0914203,0.02344,0.0,0.09029191827465854
KELT-19 A b,Confirmed,4.07,1.91,4.6117093,,,0.08984042096418243
WASP-178 b,Confirmed,1.41,1.94,3.3448285,0.0558,0.0,0.0885126207258703
Kepler-435 b,Confirmed,0.84,1.99,8.6001536,0.0948,0.114,0.08638474256636686
WASP-17 b,Confirmed,0.486,1.991,3.735438,0.0515,0.028,0.08634322806420625
HIP 75056 b,Confirmed,25.0,2.0,47500.0,30.0,0.5,0.08597138539352334
HIP 65A b,Confirmed,3.213,2.03,0.9809734,0.01782,0.0,0.08475471329500284
XO-6 b,Confirmed,1.9,2.07,3.7650007,0.0815,0.0,0.08318506014846472
HAT-P-67 b,Confirmed,0.34,2.085,4.81010205,0.06505,0.24,0.08261132600395271
CT Cha b,Confirmed,17.0,2.2,,440.0,,0.0784624195810536
ROXs 42B (AB) b,Confirmed,9.0,2.5,,140.0,,0.06937352209523429
KOI-120.01,Confirmed,,2.774,20.54552799,0.1435,,0.06273614288527352
Kepler-415 c,Confirmed,,2.81,8.708,,,0.061957304514344114
TYC 8998-760-1 b,Confirmed,14.0,3.0,,162.0,,0.0581474260582312
RIK 72 b,Confirmed,56.1,3.06,97.84,,0.131,0.05703979728645303
USco1610-1913 b,Confirmed,57.0,3.87,,840.0,,0.04537207372638574
TOI-451 d,Confirmed,,4.03,16.364981,0.1255,0.057,0.04360997998493277
V* V2384 Ori b,Confirmed,35.6,4.81,,0.0398,0.3225,0.03666774644862336
V* V2384 Ori a,Confirmed,56.7,6.52,,0.0398,0.3225,0.0271815994871506
SDSS J1228+1040 b,Confirmed,,0.0009,0.0857,0.0034,,0.01983844551032532
2I/Borisov,Confirmed,,6.2e-05,,,3.155,0.0013793883593975487
1I/'Oumuamua,Confirmed,,2e-06,,,1.196,4.452611746841306e-05
11 Com b,Confirmed,,,326.03,1.29,0.231,
11 Oph b,Confirmed,21.0,,730000.0,243.0,,
11 UMi b,Confirmed,,,516.22,1.54,0.08,
14 And b,Confirmed,,,185.84,0.83,0.0,
14 Her b,Confirmed,,,1773.4,2.77,0.369,
16 Cyg B b,Confirmed,,,799.5,1.68,0.689,
17 Sco b,Confirmed,,,578.38,1.45,0.06,
18 Del b,Confirmed,,,993.3,2.6,0.08,
1RXS J235133.3+312720 b,Confirmed,32.0,,,120.0,,
1SWASP J1407 b,Confirmed,,,3725.0,3.9,,
24 Boo b,Confirmed,,,30.3506,0.19,0.042,
24 Sex b,Confirmed,,,452.8,1.333,0.09,
24 Sex c,Confirmed,,,883.0,2.08,0.29,
2M 0103-55 (AB) b,Confirmed,13.0,,,84.0,,
2M 0441+23 b,Confirmed,7.5,,,15.0,,
2M 1938+46 b,Confirmed,1.9,,416.0,0.92,,
2M 2236+4751 b,Confirmed,12.5,,,230.0,,
2M J2126-81 b,Confirmed,13.3,,,6900.0,,
2M0045+16,Confirmed,25.0,,,,,
2M0117-34,Confirmed,16.4,,,,,
2M1059-21 b,Confirmed,66.95,,690.0,0.8,0.146,
2M1207 A,Confirmed,60.0,,,42.0,,
2M1207 b,Confirmed,5.0,,,42.0,,
2MASS J00413538-5621127 A,Confirmed,30.0,,,,,
2MASS J00413538-5621127 B,Confirmed,15.0,,126.0,8.9,,
2MASS J0249-0557 (AB) c,Confirmed,11.6,,,,,
2MASS J0249-0557A,Confirmed,48.0,,,,,
2MASS J0249-0557B,Confirmed,44.0,,,,,
2MASS J10475385+2124234,Confirmed,42.0,,,,,
2MASS J11011926-7732383 A,Confirmed,50.0,,,,,
2MASS J11011926-7732383 B,Confirmed,30.0,,,240.0,,
2MASS J11193254 AB,Confirmed,3.7,,32850.0,,,
2MASS J1155-7919 b,Confirmed,10.0,,,582.0,,
2MASS J1450-7841 A,Confirmed,40.0,,,300.0,,
2MASS J1450-7841 B,Confirmed,40.0,,,300.0,,
2MASS J15344984-2952274 A,Confirmed,30.1,,,,,
2MASS J15344984-2952274 B,Confirmed,28.2,,5550.0,2.3,0.24,
2MASS J2250+2325 b,Confirmed,30.0,,,518.0,,
3 Cnc b,Confirmed,,,853.64,2.52,0.04,
30 Ari B b,Confirmed,,,335.1,0.995,0.289,
38 Vir b,Confirmed,,,825.9,1.82,0.03,
4 Uma b,Confirmed,,,269.3,0.87,0.432,
42 Dra b,Confirmed,,,479.1,1.19,0.38,
44 Uma b,Confirmed,,,785.74,2.16,0.11,
47 Uma b,Confirmed,,,1078.0,2.1,0.032,
47 Uma c,Confirmed,,,2391.0,3.6,0.098,
47 Uma d,Confirmed,,,14002.0,11.6,0.16,
55 Cnc b,Confirmed,0.84,,14.65314,0.11339,0.0023,
55 Cnc c,Confirmed,,,44.373,0.23735,0.072,
55 Cnc d,Confirmed,,,4867.0,5.446,0.0269,
55 Cnc f,Confirmed,,,260.91,0.7733,0.08,
6 Lyn b,Confirmed,68.8,,899.0,2.2,0.134,
61 Vir b,Confirmed,,,4.215,0.050201,0.12,
61 Vir c,Confirmed,,,38.021,0.2175,0.14,
61 Vir d,Confirmed,,,123.01,0.476,0.35,
7 CMA c,Confirmed,,,988.9,2.143,0.046,
7 CMa b,Confirmed,,,736.9,1.761,0.055,
70 Vir b,Confirmed,,,116.67,0.48,0.43,
75 Cet b,Confirmed,,,691.9,2.1,,
8 Umi b,Confirmed,,,93.4,0.49,0.06,
81 Cet b,Confirmed,,,952.7,2.5,0.206,
91 Aqr b,Confirmed,,,181.4,0.7,0.027,
AB Dor C b,Confirmed,13.0,,,0.58,,
AB Pic b,Confirmed,13.5,,,275.0,,
AS 205 A b,Confirmed,,,24.84,0.162,0.35,
BD+03 2562 b,Confirmed,,,481.9,1.3,0.2,
BD+14 4559 b,Confirmed,,,268.94,0.777,0.29,
BD+15 2375 b,Confirmed,,,153.22,0.576,0.001,
BD+15 2940 b,Confirmed,,,137.48,0.539,0.26,
BD+20 2457 b,Confirmed,,,379.63,1.45,0.15,
BD+20 2457 c,Confirmed,,,621.99,2.01,0.18,
BD+20 274 c,Confirmed,,,578.2,1.3,,
BD+24 4697 b,Confirmed,,,145.081,0.5,0.50048,
BD+26 1888 b,Confirmed,,,536.78,1.19,0.2675,
BD+48 738 b,Confirmed,,,392.6,1.0,0.2,
BD+48 740 b,Confirmed,,,733.0,1.7,0.76,
BD+49 828 b,Confirmed,,,2590.0,4.2,0.35,
BD-06 1339 b,Confirmed,,,3.8728,0.0428,0.08,
BD-06 1339 c,Confirmed,,,125.26,0.435,0.11,
BD-06 1339 d,Confirmed,,,487.0,1.06,0.02,
BD-08 2823 b,Confirmed,,,5.6,0.056,0.15,
BD-08 2823 c,Confirmed,,,237.6,0.68,0.19,
BD-11 4672 b,Confirmed,,,1634.0,2.36,0.05,
BD-11 4672 c,Confirmed,,,74.2,0.3,0.4,
BD-17 63 b,Confirmed,,,655.6,1.34,0.54,
Barnard's  b,Confirmed,,,232.8,,0.32,
CD Cet b,Confirmed,0.01244,,2.2907,0.0185,,
CD-35 2722 b,Confirmed,31.0,,,67.0,,
CFBD 1458 B,Confirmed,10.5,,,,,
CFBDS 1458 A,Confirmed,24.1,,,,,
CFBDS0059,Confirmed,22.5,,,,,
CFBDSIR J2149-0403 b,Confirmed,21.0,,,,,
CHXR 73 b,Confirmed,12.0,,,200.0,,
CI Tau b,Confirmed,11.6,,8.9891,,0.25,
CWISEP J144606.62-231717.8,Confirmed,11.0,,,,,
CWISEP J1935-1546,Confirmed,11.0,,,,,
Cha Ha 8 b,Confirmed,,,1895.0,1.02,0.59,
CoRoT-7 c,Confirmed,0.04266,,3.698,0.046,0.12,
Corot-20 c,Confirmed,,,1675.0,2.9,0.6,
DE CVn b,Confirmed,,,4098.1,5.75,,
DE0630-18 (bc),Confirmed,53.0,,,,,
DE0630-18 a,Confirmed,58.0,,,,,
DE0823-49 b,Confirmed,31.5,,247.75,0.36,0.36,
DH Tau b,Confirmed,11.0,,,330.0,,
DP Leo (AB) b,Confirmed,6.05,,10230.0,8.19,0.39,
DW Lyn b,Confirmed,,,1450.0,1.148,,
DW Uma b,Confirmed,,,4967.0,5.8,,
FL Lyr b,Confirmed,,,4400.0,,,
FU Tau b,Confirmed,15.0,,,800.0,,
Fomalhaut b,Confirmed,0.208,,320000.0,117.0,0.11,
G 196-3 b,Confirmed,15.0,,,,,
G204-39 b,Confirmed,29.0,,,2685.0,,
GJ 1061 b,Confirmed,,,3.204,0.021,0.31,
GJ 1061 c,Confirmed,,,6.689,0.035,0.29,
GJ 1061 d,Confirmed,,,12.434,0.052,0.54,
GJ 1132 c,Confirmed,,,8.929,0.0476,0.27,
GJ 1151 c,Confirmed,,,2.018,0.01735,,
GJ 1265 b,Confirmed,,,3.6511,0.026,0.04,
GJ 15A b,Confirmed,,,11.4407,0.072,0.094,
GJ 160.2 b,Confirmed,,,9.7471,0.079,0.02,
GJ 163 b,Confirmed,,,8.6312,0.06,0.02,
GJ 163 c,Confirmed,,,25.637,0.124,0.03,
GJ 163 d,Confirmed,,,604.0,1.021,0.02,
GJ 163 e,Confirmed,,,349.0,0.7,0.03,
GJ 163 f,Confirmed,,,109.5,0.326,0.04,
GJ 176 b,Confirmed,,,8.7748,0.066,0.08,
GJ 176 c,Confirmed,,,28.586,0.146,0.02,
GJ 179 b,Confirmed,,,2288.0,2.41,0.21,
GJ 179 c,Confirmed,,,3.4798,0.032,0.04,
GJ 180 b,Confirmed,,,17.132,0.092,0.02,
GJ 180 c,Confirmed,,,24.329,0.129,0.09,
GJ 180 d,Confirmed,,,106.341,0.31,0.16,
GJ 2056 b,Confirmed,,,69.971,0.283,0.72,
GJ 2056 c,Confirmed,,,2982.394,3.453,0.81,
GJ 221 e,Confirmed,,,2.3946,0.03,0.03,
GJ 229 A b,Confirmed,,,523.242,0.896,0.17,
GJ 229 A c,Confirmed,,,122.005,0.339,0.29,
GJ 229 B,Confirmed,35.0,,52890.0,19.433,0.03,
GJ 251 b,Confirmed,,,14.238,0.0818,0.1,
GJ 27.1 b,Confirmed,,,15.819,0.101,0.08,
GJ 273 b,Confirmed,0.00922,,18.64,0.091,0.1,
GJ 273 c,Confirmed,0.00374,,4.72322,0.036,0.17,
GJ 273 d,Confirmed,0.03448,,413.9,0.712,0.0,
GJ 273 e,Confirmed,0.0297,,542.0,0.849,0.0,
GJ 3021 b,Confirmed,,,133.71,0.49,0.511,
GJ 3082 b,Confirmed,,,11.949,0.079,0.26,
GJ 3138 b,Confirmed,,,5.974,0.057,0.11,
GJ 3138 c,Confirmed,,,1.22003,0.0197,0.19,
GJ 3138 d,Confirmed,,,257.8,0.698,0.32,
GJ 317 b,Confirmed,2.3298,,698.2,1.11,0.02,
GJ 317 c,Confirmed,,,397.7,0.763,0.81,
GJ 328 b,Confirmed,,,4100.0,4.5,0.37,
GJ 3293 b,Confirmed,,,30.5987,0.14339,0.06,
GJ 3293 c,Confirmed,,,122.6196,0.36175,0.11,
GJ 3293 d,Confirmed,,,48.1345,0.194,0.12,
GJ 3293 e,Confirmed,,,13.2543,0.0821,0.21,
GJ 3323 b,Confirmed,,,5.3636,0.03282,0.23,
GJ 3323 c,Confirmed,,,40.54,0.1264,0.17,
GJ 3341 b,Confirmed,,,14.207,0.089,0.31,
GJ 3473 c,Confirmed,,,15.509,0.0876,0.0,
GJ 3512 b,Confirmed,,,203.69,0.337,0.44,
GJ 3512 c,Confirmed,,,1599.6,1.292,0.0183,
GJ 357 c,Confirmed,,,9.1246,0.0607,0.072,
GJ 357 d,Confirmed,,,55.698,0.204,0.033,
GJ 3634 b,Confirmed,0.026,,2.64561,0.0287,0.08,
GJ 3779 b,Confirmed,,,3.0232,0.026,0.07,
GJ 3942 b,Confirmed,,,6.905,0.0608,0.121,
GJ 3998 b,Confirmed,,,2.64977,0.029,0.0,
GJ 3998 c,Confirmed,,,13.74,0.089,0.049,
GJ 422 b,Confirmed,,,20.129,0.111,0.1,
GJ 4276 b,Confirmed,,,13.35,0.082,0.043,
GJ 4276 c,Confirmed,,,6.675,0.052,0.07,
GJ 433 b,Confirmed,,,7.3708,0.062,0.02,
GJ 433 c,Confirmed,,,4874.0,4.692,0.21,
GJ 433 d,Confirmed,,,36.052,0.178,0.03,
GJ 480 b,Confirmed,,,9.567,0.068,0.1,
GJ 536 b,Confirmed,,,8.7076,0.06661,0.08,
GJ 581 b,Confirmed,,,5.368,0.041,0.022,
GJ 581 c,Confirmed,,,12.919,0.074,0.087,
GJ 581 e,Confirmed,,,3.153,0.029,0.125,
GJ 625 b,Confirmed,,,14.638,0.078399,0.13,
GJ 649 b,Confirmed,,,598.3,1.135,0.3,
GJ 649 c,Confirmed,,,4.4762,0.043,0.2,
GJ 667 C b,Confirmed,,,7.2004,0.0505,0.13,
GJ 667 C c,Confirmed,,,28.14,0.125,0.02,
GJ 667 C d,Confirmed,,,91.61,0.276,0.03,
GJ 667 C e,Confirmed,,,62.24,0.213,0.02,
GJ 667 C f,Confirmed,,,39.026,0.156,0.03,
GJ 667 C g,Confirmed,,,256.2,0.549,0.08,
GJ 676 A b,Confirmed,6.7,,1052.1,1.812,0.323,
GJ 676 A c,Confirmed,6.8,,7337.0,6.6,0.2,
GJ 676 A d,Confirmed,,,3.6,0.0413,0.15,
GJ 676 A e,Confirmed,,,35.37,0.187,0.24,
GJ 682 b,Confirmed,,,17.478,0.08,0.08,
GJ 682 c,Confirmed,,,57.32,0.176,0.1,
