"ligue","saison","jour","date","lieu","equipe_domicile","score_domicile","equipe_exterieur","score_exterieur"
"L1","2010-2011",16,"2010-12-05 17:00:00+01:00","Paris","Paris-SG",3,"Brest",1
"L1","2010-2011",16,"2010-12-05 21:00:00+01:00","Saint-Etienne","Saint-Étienne",2,"Bordeaux",2
"L1","2010-2011",17,"2010-12-11 19:00:00+01:00","Caen","Caen",0,"Nice",0
"L1","2010-2011",17,"2010-12-11 19:00:00+01:00","Lorient","Lorient",3,"Lens",0
"L1","2010-2011",17,"2010-12-11 19:00:00+01:00","Nancy","Nancy",1,"Sochaux",0
"L1","2010-2011",17,"2010-12-11 19:00:00+01:00","Brest","Brest",0,"Montpellier",0
"L1","2010-2011",17,"2010-12-11 19:00:00+01:00","Avignon","Arles-Avignon",0,"Lille",1
"L1","2010-2011",17,"2010-12-11 19:00:00+01:00","Valenciennes","Valenciennes",1,"Paris-SG",2
"L1","2010-2011",17,"2010-12-11 21:00:00+01:00","Auxerre","Auxerre",1,"Marseille",1
"L1","2010-2011",17,"2010-12-12 17:00:00+01:00","Lyon","Lyon",2,"Toulouse",0
"L1","2010-2011",17,"2010-12-12 17:00:00+01:00","Monaco","Monaco",0,"Saint-Étienne",2
"L1","2010-2011",17,"2010-12-12 21:00:00+01:00","Bordeaux","Bordeaux",0,"Rennes",0
"L1","2010-2011",18,"2010-12-18 19:00:00+01:00","Nice","Nice",1,"Brest",1
"L1","2010-2011",18,"2010-12-18 19:00:00+01:00","Montpellier","Montpellier",1,"Auxerre",1
"L1","2010-2011",18,"2010-12-18 19:00:00+01:00","Saint-Etienne","Saint-Étienne",2,"Arles-Avignon",0
"L1","2010-2011",18,"2010-12-18 19:00:00+01:00","Toulouse","Toulouse",3,"Lorient",0
"L1","2010-2011",18,"2010-12-18 19:00:00+01:00","Rennes","Rennes",1,"Valenciennes",0
"L1","2010-2011",18,"2010-12-18 21:00:00+01:00","Paris","Paris-SG",2,"Monaco",2
"L1","2010-2011",18,"2010-12-19 17:00:00+01:00","Sochaux","Sochaux",1,"Bordeaux",1
"L1","2010-2011",18,"2010-12-19 21:00:00+01:00","Marseille","Marseille",1,"Lyon",1
"L1","2010-2011",19,"2010-12-21 21:00:00+01:00","Lorient","Lorient",0,"Montpellier",0
"L1","2010-2011",19,"2010-12-22 19:00:00+01:00","Avignon","Arles-Avignon",0,"Nice",0
"L1","2010-2011",19,"2010-12-22 19:00:00+01:00","Lille","Lille",1,"Saint-Étienne",1
"L1","2010-2011",19,"2010-12-22 19:00:00+01:00","Nancy","Nancy",2,"Paris-SG",0
"L1","2010-2011",19,"2010-12-22 19:00:00+01:00","Valenciennes","Valenciennes",2,"Toulouse",1
"L1","2010-2011",19,"2010-12-22 19:00:00+01:00","Caen","Caen",1,"Rennes",0
"L1","2010-2011",19,"2010-12-22 19:00:00+01:00","Lyon","Lyon",1,"Auxerre",1
"L1","2010-2011",19,"2010-12-22 19:00:00+01:00","Brest","Brest",0,"Marseille",0
"L1","2010-2011",19,"2010-12-22 19:00:00+01:00","Monaco","Monaco",2,"Sochaux",1
"L1","2010-2011",19,"2010-12-22 21:00:00+01:00","Bordeaux","Bordeaux",2,"Lens",2
"L1","2010-2011",20,"2011-01-15 21:00:00+01:00","Montpellier","Montpellier",2,"Valenciennes",1
"L1","2010-2011",20,"2011-01-15 21:00:00+01:00","Rennes","Rennes",4,"Arles-Avignon",0
"L1","2010-2011",20,"2011-01-15 21:00:00+01:00","Nice","Nice",0,"Lille",2
"L1","2010-2011",20,"2011-01-15 21:00:00+01:00","Brest","Brest",1,"Caen",3
"L1","2010-2011",20,"2011-01-15 21:00:00+01:00","Lens","Lens",2,"Saint-Étienne",1
"L1","2010-2011",20,"2011-01-15 21:00:00+01:00","Lyon","Lyon",3,"Lorient",0
"L1","2010-2011",20,"2011-01-15 21:00:00+01:00","Paris","Paris-SG",2,"Sochaux",1
"L1","2010-2011",20,"2011-01-15 21:00:00+01:00","Auxerre","Auxerre",1,"Monaco",1
"L1","2010-2011",20,"2011-01-15 21:00:00+01:00","Toulouse","Toulouse",1,"Nancy",0
"L1","2010-2011",20,"2011-01-16 21:00:00+01:00","Marseille","Marseille",2,"Bordeaux",1
"L1","2010-2011",18,"2011-01-19 19:00:00+01:00","Lille","Lille",3,"Nancy",0
"L1","2010-2011",18,"2011-01-22 19:00:00+01:00","Lens","Lens",2,"Caen",0
"L1","2010-2011",21,"2011-01-29 19:00:00+01:00","Avignon","Arles-Avignon",1,"Paris-SG",2
"L1","2010-2011",21,"2011-01-29 19:00:00+01:00","Sochaux","Sochaux",5,"Rennes",1
"L1","2010-2011",21,"2011-01-29 19:00:00+01:00","Valenciennes","Valenciennes",2,"Lyon",1
"L1","2010-2011",21,"2011-01-29 19:00:00+01:00","Saint-Etienne","Saint-Étienne",2,"Toulouse",1
"L1","2010-2011",21,"2011-01-29 19:00:00+01:00","Caen","Caen",2,"Auxerre",0
"L1","2010-2011",21,"2011-01-29 19:00:00+01:00","Lorient","Lorient",2,"Brest",0
"L1","2010-2011",21,"2011-01-29 21:00:00+01:00","Lille","Lille",1,"Lens",0
"L1","2010-2011",21,"2011-01-30 17:00:00+01:00","Nancy","Nancy",1,"Montpellier",2
"L1","2010-2011",21,"2011-01-30 17:00:00+01:00","Bordeaux","Bordeaux",2,"Nice",0
"L1","2010-2011",21,"2011-01-30 21:00:00+01:00","Monaco","Monaco",0,"Marseille",0
"L1","2010-2011",22,"2011-02-05 19:00:00+01:00","Montpellier","Montpellier",1,"Saint-Étienne",2
"L1","2010-2011",22,"2011-02-05 19:00:00+01:00","Lens","Lens",1,"Valenciennes",1
"L1","2010-2011",22,"2011-02-05 19:00:00+01:00","Caen","Caen",0,"Lorient",2
"L1","2010-2011",22,"2011-02-05 19:00:00+01:00","Marseille","Marseille",1,"Arles-Avignon",0
"L1","2010-2011",22,"2011-02-05 19:00:00+01:00","Brest","Brest",2,"Nancy",1
"L1","2010-2011",22,"2011-02-05 19:00:00+01:00","Nice","Nice",1,"Sochaux",0
"L1","2010-2011",22,"2011-02-05 21:00:00+01:00","Rennes","Rennes",1,"Paris-SG",0
"L1","2010-2011",22,"2011-02-06 17:00:00+01:00","Auxerre","Auxerre",1,"Lille",1
"L1","2010-2011",22,"2011-02-06 17:00:00+01:00","Toulouse","Toulouse",2,"Monaco",0
"L1","2010-2011",22,"2011-02-06 21:00:00+01:00","Lyon","Lyon",0,"Bordeaux",0
"L1","2010-2011",23,"2011-02-12 19:00:00+01:00","Nancy","Nancy",3,"Auxerre",1
"L1","2010-2011",23,"2011-02-12 19:00:00+01:00","Monaco","Monaco",3,"Lorient",1
"L1","2010-2011",23,"2011-02-12 19:00:00+01:00","Bordeaux","Bordeaux",1,"Caen",2
"L1","2010-2011",23,"2011-02-12 19:00:00+01:00","Avignon","Arles-Avignon",0,"Montpellier",0
"L1","2010-2011",23,"2011-02-12 19:00:00+01:00","Sochaux","Sochaux",1,"Marseille",2
"L1","2010-2011",23,"2011-02-12 19:00:00+01:00","Paris","Paris-SG",0,"Lens",0
"L1","2010-2011",23,"2011-02-12 21:00:00+01:00","Saint-Etienne","Saint-Étienne",1,"Lyon",4
"L1","2010-2011",23,"2011-02-13 17:00:00+01:00","Rennes","Rennes",2,"Nice",0
"L1","2010-2011",23,"2011-02-13 17:00:00+01:00","Valenciennes","Valenciennes",3,"Brest",0
"L1","2010-2011",23,"2011-02-13 21:00:00+01:00","Lille","Lille",2,"Toulouse",0
"L1","2010-2011",24,"2011-02-18 20:45:00+01:00","Lyon","Lyon",4,"Nancy",0
"L1","2010-2011",24,"2011-02-19 19:00:00+01:00","Auxerre","Auxerre",1,"Arles-Avignon",1
"L1","2010-2011",24,"2011-02-19 19:00:00+01:00","Marseille","Marseille",2,"Saint-Étienne",1
"L1","2010-2011",24,"2011-02-19 19:00:00+01:00","Brest","Brest",2,"Monaco",0
"L1","2010-2011",24,"2011-02-19 19:00:00+01:00","Caen","Caen",2,"Valenciennes",2
"L1","2010-2011",24,"2011-02-19 19:00:00+01:00","Lens","Lens",2,"Sochaux",3
"L1","2010-2011",24,"2011-02-19 21:00:00+01:00","Lorient","Lorient",5,"Bordeaux",1
"L1","2010-2011",24,"2011-02-20 17:00:00+01:00","Nice","Nice",0,"Paris-SG",3
"L1","2010-2011",24,"2011-02-20 17:00:00+01:00","Montpellier","Montpellier",1,"Lille",0
"L1","2010-2011",24,"2011-02-20 21:00:00+01:00","Toulouse","Toulouse",1,"Rennes",2
"L1","2010-2011",25,"2011-02-26 19:00:00+01:00","Sochaux","Sochaux",0,"Montpellier",0
"L1","2010-2011",25,"2011-02-26 19:00:00+01:00","Saint-Etienne","Saint-Étienne",0,"Nice",2
"L1","2010-2011",25,"2011-02-26 19:00:00+01:00","Avignon","Arles-Avignon",1,"Brest",1
"L1","2010-2011",25,"2011-02-26 19:00:00+01:00","Monaco","Monaco",2,"Caen",2
"L1","2010-2011",25,"2011-02-26 19:00:00+01:00","Rennes","Rennes",2,"Lens",0
"L1","2010-2011",25,"2011-02-26 19:00:00+01:00","Valenciennes","Valenciennes",0,"Lorient",0
"L1","2010-2011",25,"2011-02-26 21:00:00+01:00","Bordeaux","Bordeaux",3,"Auxerre",0
"L1","2010-2011",25,"2011-02-27 17:00:00+01:00","Nancy","Nancy",1,"Marseille",2
"L1","2010-2011",25,"2011-02-27 17:00:00+01:00","Paris","Paris-SG",2,"Toulouse",1
"L1","2010-2011",25,"2011-02-27 21:00:00+01:00","Lille","Lille",1,"Lyon",1
"L1","2010-2011",26,"2011-03-05 19:00:00+01:00","Nice","Nice",0,"Lens",0
"L1","2010-2011",26,"2011-03-05 19:00:00+01:00","Valenciennes","Valenciennes",0,"Monaco",0
"L1","2010-2011",26,"2011-03-05 19:00:00+01:00","Toulouse","Toulouse",0,"Sochaux",1
"L1","2010-2011",26,"2011-03-05 19:00:00+01:00","Lorient","Lorient",0,"Nancy",0
"L1","2010-2011",26,"2011-03-05 19:00:00+01:00","Caen","Caen",1,"Saint-Étienne",0
"L1","2010-2011",26,"2011-03-05 19:00:00+01:00","Montpellier","Montpellier",0,"Rennes",1
"L1","2010-2011",26,"2011-03-05 21:00:00+01:00","Auxerre","Auxerre",1,"Paris-SG",0
"L1","2010-2011",26,"2011-03-06 17:00:00+01:00","Brest","Brest",1,"Bordeaux",3
"L1","2010-2011",26,"2011-03-06 17:00:00+01:00","Lyon","Lyon",5,"Arles-Avignon",0
"L1","2010-2011",26,"2011-03-06 21:00:00+01:00","Marseille","Marseille",1,"Lille",2
"L1","2010-2011",27,"2011-03-11 21:00:00+01:00","Rennes","Rennes",0,"Marseille",2
"L1","2010-2011",27,"2011-03-12 19:00:00+01:00","Nice","Nice",1,"Auxerre",0
"L1","2010-2011",27,"2011-03-12 19:00:00+01:00","Nancy","Nancy",2,"Caen",0
"L1","2010-2011",27,"2011-03-12 19:00:00+01:00","Lens","Lens",0,"Toulouse",1
"L1","2010-2011",27,"2011-03-12 19:00:00+01:00","Saint-Etienne","Saint-Étienne",2,"Brest",0
"L1","2010-2011",27,"2011-03-12 19:00:00+01:00","Avignon","Arles-Avignon",3,"Lorient",3
"L1","2010-2011",27,"2011-03-12 19:00:00+01:00","Sochaux","Sochaux",0,"Lyon",2
"L1","2010-2011",27,"2011-03-13 17:00:00+01:00","Bordeaux","Bordeaux",0,"Monaco",1
"L1","2010-2011",27,"2011-03-13 17:00:00+01:00","Lille","Lille",2,"Valenciennes",1
"L1","2010-2011",27,"2011-03-13 21:00:00+01:00","Paris","Paris-SG",2,"Montpellier",2
"L1","2010-2011",28,"2011-03-19 19:00:00+01:00","Toulouse","Toulouse",1,"Nice",1
"L1","2010-2011",28,"2011-03-19 19:00:00+01:00","Auxerre","Auxerre",2,"Sochaux",0
"L1","2010-2011",28,"2011-03-19 19:00:00+01:00","Montpellier","Montpellier",1,"Lens",4
"L1","2010-2011",28,"2011-03-19 19:00:00+01:00","Brest","Brest",1,"Lille",2
"L1","2010-2011",28,"2011-03-19 19:00:00+01:00","Valenciennes","Valenciennes",2,"Bordeaux",2
"L1","2010-2011",28,"2011-03-19 19:00:00+01:00","Lorient","Lorient",0,"Saint-Étienne",0
"L1","2010-2011",28,"2011-03-19 21:00:00+01:00","Lyon","Lyon",1,"Rennes",1
"L1","2010-2011",28,"2011-03-20 17:00:00+01:00","Monaco","Monaco",0,"Nancy",1
"L1","2010-2011",28,"2011-03-20 17:00:00+01:00","Caen","Caen",2,"Arles-Avignon",0
"L1","2010-2011",28,"2011-03-20 21:00:00+01:00","Marseille","Marseille",2,"Paris-SG",1
"L1","2010-2011",29,"2011-04-02 19:00:00+02:00","Rennes","Rennes",0,"Auxerre",0
"L1","2010-2011",29,"2011-04-02 19:00:00+02:00","Nancy","Nancy",0,"Bordeaux",0
"L1","2010-2011",29,"2011-04-02 19:00:00+02:00","Sochaux","Sochaux",2,"Brest",1
"L1","2010-2011",29,"2011-04-02 19:00:00+02:00","Avignon","Arles-Avignon",0,"Monaco",2
"L1","2010-2011",29,"2011-04-02 19:00:00+02:00","Lille","Lille",3,"Caen",1
"L1","2010-2011",29,"2011-04-02 19:00:00+02:00","Paris","Paris-SG",0,"Lorient",0
"L1","2010-2011",29,"2011-04-02 21:00:00+02:00","Toulouse","Toulouse",0,"Montpellier",1
"L1","2010-2011",29,"2011-04-03 17:00:00+02:00","Nice","Nice",2,"Lyon",2
"L1","2010-2011",29,"2011-04-03 17:00:00+02:00","Saint-Etienne","Saint-Étienne",1,"Valenciennes",1
"L1","2010-2011",29,"2011-04-03 21:00:00+02:00","Lens","Lens",0,"Marseille",1
"L1","2010-2011",30,"2011-04-09 19:00:00+02:00","Monaco","Monaco",1,"Lille",0
"L1","2010-2011",30,"2011-04-09 19:00:00+02:00","Caen","Caen",1,"Paris-SG",2
"L1","2010-2011",30,"2011-04-09 19:00:00+02:00","Auxerre","Auxerre",2,"Saint-Étienne",2
"L1","2010-2011",30,"2011-04-09 19:00:00+02:00","Bordeaux","Bordeaux",0,"Arles-Avignon",0
"L1","2010-2011",30,"2011-04-09 19:00:00+02:00","Lorient","Lorient",1,"Sochaux",1
"L1","2010-2011",30,"2011-04-09 19:00:00+02:00","Valenciennes","Valenciennes",1,"Nancy",1
"L1","2010-2011",30,"2011-04-09 21:00:00+02:00","Brest","Brest",2,"Rennes",0
"L1","2010-2011",30,"2011-04-10 17:00:00+02:00","Montpellier","Montpellier",1,"Nice",1
"L1","2010-2011",30,"2011-04-10 17:00:00+02:00","Marseille","Marseille",2,"Toulouse",2
"L1","2010-2011",30,"2011-04-10 21:00:00+02:00","Lyon","Lyon",3,"Lens",0
"L1","2010-2011",31,"2011-04-16 19:00:00+02:00","Sochaux","Sochaux",3,"Caen",2
"L1","2010-2011",31,"2011-04-16 19:00:00+02:00","Toulouse","Toulouse",0,"Auxerre",1
"L1","2010-2011",31,"2011-04-16 19:00:00+02:00","Lens","Lens",1,"Brest",1
"L1","2010-2011",31,"2011-04-16 19:00:00+02:00","Nice","Nice",3,"Monaco",2
"L1","2010-2011",31,"2011-04-16 19:00:00+02:00","Saint-Etienne","Saint-Étienne",2,"Nancy",1
"L1","2010-2011",31,"2011-04-16 19:00:00+02:00","Rennes","Rennes",1,"Lorient",2
"L1","2010-2011",31,"2011-04-16 21:00:00+02:00","Lille","Lille",1,"Bordeaux",1
"L1","2010-2011",31,"2011-04-17 17:00:00+02:00","Avignon","Arles-Avignon",0,"Valenciennes",1
"L1","2010-2011",31,"2011-04-17 17:00:00+02:00","Montpellier","Montpellier",1,"Marseille",2
"L1","2010-2011",31,"2011-04-17 21:00:00+02:00","Paris","Paris-SG",1,"Lyon",0
"L1","2010-2011",32,"2011-04-24 17:00:00+02:00","Monaco","Monaco",1,"Rennes",0
"L1","2010-2011",32,"2011-04-24 17:00:00+02:00","Brest","Brest",2,"Paris-SG",2
"L1","2010-2011",32,"2011-04-24 17:00:00+02:00","Valenciennes","Valenciennes",1,"Sochaux",1
"L1","2010-2011",32,"2011-04-24 17:00:00+02:00","Caen","Caen",1,"Toulouse",1
"L1","2010-2011",32,"2011-04-24 17:00:00+02:00","Auxerre","Auxerre",1,"Lens",1
"L1","2010-2011",32,"2011-04-24 17:00:00+02:00","Nancy","Nancy",0,"Arles-Avignon",0
"L1","2010-2011",32,"2011-04-24 17:00:00+02:00","Bordeaux","Bordeaux",2,"Saint-Étienne",0
"L1","2010-2011",32,"2011-04-24 21:00:00+02:00","Lorient","Lorient",1,"Lille",1
"L1","2010-2011",32,"2011-04-27 19:00:00+02:00","Marseille","Marseille",4,"Nice",2
"L1","2010-2011",32,"2011-04-27 19:00:00+02:00","Lyon","Lyon",3,"Montpellier",2
"L1","2010-2011",33,"2011-04-30 19:00:00+02:00","Lille","Lille",5,"Arles-Avignon",0
"L1","2010-2011",33,"2011-04-30 19:00:00+02:00","Rennes","Rennes",0,"Bordeaux",0
"L1","2010-2011",33,"2011-04-30 19:00:00+02:00","Sochaux","Sochaux",1,"Nancy",0
"L1","2010-2011",33,"2011-04-30 19:00:00+02:00","Lens","Lens",2,"Lorient",3
"L1","2010-2011",33,"2011-04-30 21:00:00+02:00","Paris","Paris-SG",3,"Valenciennes",1
"L1","2010-2011",33,"2011-05-01 17:00:00+02:00","Montpellier","Montpellier",0,"Brest",0
"L1","2010-2011",33,"2011-05-01 17:00:00+02:00","Nice","Nice",0,"Caen",4
"L1","2010-2011",33,"2011-05-01 17:00:00+02:00","Toulouse","Toulouse",2,"Lyon",0
"L1","2010-2011",33,"2011-05-01 17:00:00+02:00","Marseille","Marseille",1,"Auxerre",1
"L1","2010-2011",33,"2011-05-01 21:00:00+02:00","Saint-Etienne","Saint-Étienne",1,"Monaco",1
